# No. 95 (30 Sept 1812), frames 0228, 0229, 0233, 0234L (codes_ford1812_no95.txt) aligned group by group with the
# Department's decypherment as printed by Ford 4:389-391 (clear copy on frames 0230-0232).
# python align.py codes_ford1812_no95.txt code_table.tsv
# number<TAB>value<TAB>frame+block (Ford page; note)<TAB>grade: C = fixed by Ford between known neighbours; M = split or digit is a judgement
1172	what	0228-0234 No.95 row 380 (Ford 4:389-391)	C
284	ever	0228-0234 No.95 row 381 (Ford 4:389-391)	C
809	de	0228-0234 No.95 row 382 (Ford 4:389-391)	C
1379	ter	0228-0234 No.95 row 383 (Ford 4:389-391)	C
649	min	0228-0234 No.95 row 384 (Ford 4:389-391)	C
864	ation	0228-0234 No.95 row 385 (Ford 4:389-391)	C
1393	they	0228-0234 No.95 row 386 (Ford 4:389-391)	C
646	might	0228-0234 No.95 row 387 (Ford 4:389-391)	C
983	form	0228-0234 No.95 row 388 (Ford 4:389-391)	C
488	upon	0228-0234 No.95 row 389 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 390 (Ford 4:389-391)	C
219	pro	0228-0234 No.95 row 391 (Ford 4:389-391)	C
1148	po	0228-0234 No.95 row 392 (Ford 4:389-391)	C
1070	sal	0228-0234 No.95 row 393 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 394 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 395 (Ford 4:389-391)	C
16	emperors	0228-0234 No.95 row 396 (Ford 4:389-391)	C
632	medi	0228-0234 No.95 row 397 (Ford 4:389-391)	C
565	tion	0228-0234 No.95 row 398 (Ford 4:389-391)	C
1393	they	0228-0234 No.95 row 399 (Ford 4:389-391)	C
1199	would	0228-0234 No.95 row 400 (Ford 4:389-391)	C
736	receive	0228-0234 No.95 row 401 (Ford 4:389-391; would receive and consider)	C
568	and	0228-0234 No.95 row 402 (Ford 4:389-391; probably 668 misread)	M
118	consider	0228-0234 No.95 row 403 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 404 (Ford 4:389-391)	C
692	as	0228-0234 No.95 row 405 (Ford 4:389-391)	C
1501	a	0228-0234 No.95 row 406 (Ford 4:389-391)	C
436	new	0228-0234 No.95 row 407 (Ford 4:389-391)	C
501	e	0228-0234 No.95 row 408 (Ford 4:389-391)	C
467	vi	0228-0234 No.95 row 409 (Ford 4:389-391)	C
823	den	0228-0234 No.95 row 410 (Ford 4:389-391)	C
1016	ce	0228-0234 No.95 row 411 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 412 (Ford 4:389-391)	C
184	his	0228-0234 No.95 row 413 (Ford 4:389-391)	C
602	ma	0228-0234 No.95 row 414 (Ford 4:389-391)	C
1415	jes	0228-0234 No.95 row 415 (Ford 4:389-391; ma-jes-tys)	C
653	tys	0228-0234 No.95 row 416 (Ford 4:389-391)	C
739	re	0228-0234 No.95 row 417 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 418 (Ford 4:389-391)	C
996	fri	0228-0234 No.95 row 419 (Ford 4:389-391)	C
548	end	0228-0234 No.95 row 420 (Ford 4:389-391; fri-end-ship)	C
1096	ship	0228-0234 No.95 row 421 (Ford 4:389-391; fri-end-ship)	C
981	for	0228-0234 No.95 row 422 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 423 (Ford 4:389-391)	C
49	unitedstates	0228-0234 No.95 row 424 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 425 (Ford 4:389-391)	C
1384	that	0228-0234 No.95 row 426 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 427 (Ford 4:389-391)	C
500	was	0228-0234 No.95 row 428 (Ford 4:389-391)	C
360	not	0228-0234 No.95 row 429 (Ford 4:389-391)	C
870	aw	0228-0234 No.95 row 430 (Ford 4:389-391; aw-are)	C
684	are	0228-0234 No.95 row 431 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 432 (Ford 4:389-391)	C
874	any	0228-0234 No.95 row 433 (Ford 4:389-391; any obstacle; 874 = fu elsewhere, probably 674 (any) misread)	M
1565	obst(acle)	0228-0234 No.95 row 434 (Ford 4:389-391; obstacle)	C
908	or	0228-0234 No.95 row 435 (Ford 4:389-391)	C
838	difficul	0228-0234 No.95 row 436 (Ford 4:389-391)	C
653	ty	0228-0234 No.95 row 437 (Ford 4:389-391)	C
1176	which	0228-0234 No.95 row 438 (Ford 4:389-391)	C
1047	could	0228-0234 No.95 row 439 (Ford 4:389-391)	C
1569	occasion	0228-0234 No.95 row 440 (Ford 4:389-391)	C
1387	them	0228-0234 No.95 row 441 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 442 (Ford 4:389-391)	C
811	de	0228-0234 No.95 row 443 (Ford 4:389-391)	C
880	li	0228-0234 No.95 row 444 (Ford 4:389-391)	C
417	ne	0228-0234 No.95 row 445 (Ford 4:389-391)	C
1507	ac	0228-0234 No.95 row 446 (Ford 4:389-391)	C
1020	cep	0228-0234 No.95 row 447 (Ford 4:389-391)	C
1429	ing	0228-0234 No.95 row 448 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 449 (Ford 4:389-391)	C
981	for	0228-0234 No.95 row 450 (Ford 4:389-391)	C
167	my	0228-0234 No.95 row 451 (Ford 4:389-391)	C
1081	self	0228-0234 No.95 row 452 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 453 (Ford 4:389-391)	C
825	deep	0228-0234 No.95 row 455 (Ford 4:389-391; deep-ly, with the mark)	C
897	ly	0228-0234 No.95 row 456 (Ford 4:389-391)	C
1453	la	0228-0234 No.95 row 457 (Ford 4:389-391)	C
637	mented	0228-0234 No.95 row 458 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 459 (Ford 4:389-391)	C
464	very	0228-0234 No.95 row 460 (Ford 4:389-391)	C
289	ex	0228-0234 No.95 row 461 (Ford 4:389-391)	C
1436	is	0228-0234 No.95 row 462 (Ford 4:389-391)	C
1367	tence	0228-0234 No.95 row 463 (Ford 4:389-391; exis-tence)	C
1576	of	0228-0234 No.95 row 464 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 465 (Ford 4:389-391)	C
498	war	0228-0234 No.95 row 466 (Ford 4:389-391)	C
1384	that	0228-0234 No.95 row 467 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 468 (Ford 4:389-391)	C
90	should	0228-0234 No.95 row 469 (Ford 4:389-391)	C
1157	wel	0228-0234 No.95 row 470 (Ford 4:389-391; wel-come; table pos)	M
1043	come	0228-0234 No.95 row 471 (Ford 4:389-391)	C
674	any	0228-0234 No.95 row 472 (Ford 4:389-391)	C
384	faci	0228-0234 No.95 row 473 (Ford 4:389-391; faci-lity)	M
1423	lity	0228-0234 No.95 row 474 (Ford 4:389-391; faci-lity)	M
981	for	0228-0234 No.95 row 475 (Ford 4:389-391)	C
1359	bring	0228-0234 No.95 row 476 (Ford 4:389-391; bring-ing)	C
1429	ing	0228-0234 No.95 row 477 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 478 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 479 (Ford 4:389-391)	C
1501	a	0228-0234 No.95 row 480 (Ford 4:389-391)	C
1443	ju	0228-0234 No.95 row 481 (Ford 4:389-391)	C
262	st	0228-0234 No.95 row 482 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 483 (Ford 4:389-391)	C
193	hon	0228-0234 No.95 row 484 (Ford 4:389-391)	C
1349	ter	0228-0234 No.95 row 485 (Ford 4:389-391; ter-mi-nation, after line-end GAP; 1349 = both elsewhere)	M
643	mi	0228-0234 No.95 row 486 (Ford 4:389-391)	C
411	nation	0228-0234 No.95 row 487 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 488 (Ford 4:389-391)	C
1453	la	0228-0234 No.95 row 489 (Ford 4:389-391)	C
637	mented	0228-0234 No.95 row 490 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 491 (Ford 4:389-391)	C
1315	because	0228-0234 No.95 row 492 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 493 (Ford 4:389-391)	C
552	thought	0228-0234 No.95 row 494 (Ford 4:389-391)	C
1384	that	0228-0234 No.95 row 495 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 496 (Ford 4:389-391)	C
1176	which	0228-0234 No.95 row 498 (Ford 4:389-391)	C
1244	had	0228-0234 No.95 row 499 (Ford 4:389-391)	C
605	made	0228-0234 No.95 row 500 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 501 (Ford 4:389-391)	C
1502	ab	0228-0234 No.95 row 502 (Ford 4:389-391; ab-so-lu-te-ly; also ab-an-don, en-ab-ling)	C
249	so	0228-0234 No.95 row 503 (Ford 4:389-391)	C
894	lu	0228-0234 No.95 row 504 (Ford 4:389-391)	C
1272	te	0228-0234 No.95 row 505 (Ford 4:389-391; absolu-te-ly)	M
897	ly	0228-0234 No.95 row 506 (Ford 4:389-391)	C
479	un	0228-0234 No.95 row 507 (Ford 4:389-391)	C
1501	a	0228-0234 No.95 row 508 (Ford 4:389-391)	C
484	vo	0228-0234 No.95 row 509 (Ford 4:389-391)	C
1503	able	0228-0234 No.95 row 510 (Ford 4:389-391)	C
500	was	0228-0234 No.95 row 511 (Ford 4:389-391)	C
1510	act	0228-0234 No.95 row 512 (Ford 4:389-391)	C
454	ual	0228-0234 No.95 row 513 (Ford 4:389-391; act-ual-ly)	C
897	ly	0228-0234 No.95 row 514 (Ford 4:389-391)	C
731	re	0228-0234 No.95 row 515 (Ford 4:389-391)	C
158	moved	0228-0234 No.95 row 516 (Ford 4:389-391; re-moved, with the mark)	C
699	at	0228-0234 No.95 row 517 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 518 (Ford 4:389-391)	C
145	moment	0228-0234 No.95 row 519 (Ford 4:389-391)	C
1173	when	0228-0234 No.95 row 520 (Ford 4:389-391; the moment when)	C
1385	the	0228-0234 No.95 row 521 (Ford 4:389-391)	C
811	de	0228-0234 No.95 row 522 (Ford 4:389-391)	C
1455	lar	0228-0234 No.95 row 523 (Ford 4:389-391)	C
864	ation	0228-0234 No.95 row 524 (Ford 4:389-391)	C
500	was	0228-0234 No.95 row 525 (Ford 4:389-391)	C
505	made	0228-0234 No.95 row 526 (Ford 4:389-391; declaration was made)	M
1416	if	0228-0234 No.95 row 527 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 528 (Ford 4:389-391)	C
1052	course	0228-0234 No.95 row 529 (Ford 4:389-391)	C
476	which	0228-0234 No.95 row 530 (Ford 4:389-391; probably 1176 misread)	M
1244	had	0228-0234 No.95 row 531 (Ford 4:389-391)	C
1317	been	0228-0234 No.95 row 532 (Ford 4:389-391)	C
792	by	0228-0234 No.95 row 533 (Ford 4:389-391)	C
167	my	0228-0234 No.95 row 534 (Ford 4:389-391)	C
1229	govern	0228-0234 No.95 row 535 (Ford 4:389-391)	C
637	ment	0228-0234 No.95 row 536 (Ford 4:389-391)	C
1244	had	0228-0234 No.95 row 537 (Ford 4:389-391)	C
1317	been	0228-0234 No.95 row 538 (Ford 4:389-391)	C
31	such	0228-0234 No.95 row 539 (Ford 4:389-391)	C
692	as	0228-0234 No.95 row 540 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 541 (Ford 4:389-391)	C
1047	could	0228-0234 No.95 row 542 (Ford 4:389-391)	C
360	not	0228-0234 No.95 row 543 (Ford 4:389-391)	C
1426	in	0228-0234 No.95 row 544 (Ford 4:389-391)	C
167	my	0228-0234 No.95 row 545 (Ford 4:389-391)	C
943	own	0228-0234 No.95 row 546 (Ford 4:389-391)	C
650	mind	0228-0234 No.95 row 547 (Ford 4:389-391)	C
675	ap	0228-0234 No.95 row 548 (Ford 4:389-391)	C
219	pro	0228-0234 No.95 row 549 (Ford 4:389-391)	C
458	ve	0228-0234 No.95 row 550 (Ford 4:389-391; appro-ve)	M
1440	it	0228-0234 No.95 row 551 (Ford 4:389-391)	C
1199	would	0228-0234 No.95 row 552 (Ford 4:389-391)	C
262	st	0228-0234 No.95 row 553 (Ford 4:389-391)	C
1421	ill	0228-0234 No.95 row 554 (Ford 4:389-391)	C
360	not	0228-0234 No.95 row 555 (Ford 4:389-391)	C
1310	be	0228-0234 No.95 row 556 (Ford 4:389-391)	C
1043	come	0228-0234 No.95 row 557 (Ford 4:389-391)	C
628	me	0228-0234 No.95 row 558 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 559 (Ford 4:389-391)	C
1019	cen	0228-0234 No.95 row 560 (Ford 4:389-391)	C
396	sure	0228-0234 No.95 row 561 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 562 (Ford 4:389-391)	C
790	but	0228-0234 No.95 row 563 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 564 (Ford 4:389-391)	C
500	was	0228-0234 No.95 row 565 (Ford 4:389-391)	C
360	not	0228-0234 No.95 row 566 (Ford 4:389-391)	C
249	so	0228-0234 No.95 row 567 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 568 (Ford 4:389-391)	C
811	de	0228-0234 No.95 row 569 (Ford 4:389-391)	C
1455	lar	0228-0234 No.95 row 570 (Ford 4:389-391)	C
864	ation	0228-0234 No.95 row 571 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 572 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 573 (Ford 4:389-391)	C
1291	english	0228-0234 No.95 row 574 (Ford 4:389-391)	C
739	re	0228-0234 No.95 row 575 (Ford 4:389-391)	C
1293	gent	0228-0234 No.95 row 576 (Ford 4:389-391; Re-gent)	M
1426	in	0228-0234 No.95 row 577 (Ford 4:389-391)	C
578	April	0228-0234 No.95 row 578 (Ford 4:389-391; Regent in April; table rect)	M
668	and	0228-0234 No.95 row 579 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 580 (Ford 4:389-391)	C
879	letter	0228-0234 No.95 row 581 (Ford 4:389-391)	C
995	Fo	0228-0234 No.95 row 583 (Ford 4:389-391; Mr. Fo-st-er; 995 = French elsewhere, digit doubtful)	M
262	st	0228-0234 No.95 row 584 (Ford 4:389-391)	C
1300	er	0228-0234 No.95 row 585 (Ford 4:389-391)	C
1244	had	0228-0234 No.95 row 586 (Ford 4:389-391)	C
1200	written	0228-0234 No.95 row 587 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 588 (Ford 4:389-391; wr-it-ten)	C
1375	ten	0228-0234 No.95 row 589 (Ford 4:389-391; wr-it-ten, as in 0188R)	C
569	to	0228-0234 No.95 row 590 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 591 (Ford 4:389-391)	C
65	amer	0228-0234 No.95 row 592 (Ford 4:389-391)	C
401	ian	0228-0234 No.95 row 593 (Ford 4:389-391; Amer-ican / Russ-ian (65 = americ))	C
1075	se	0228-0234 No.95 row 594 (Ford 4:389-391)	C
1054	cre	0228-0234 No.95 row 595 (Ford 4:389-391; Se-cre-ta-ry)	M
1302	ta	0228-0234 No.95 row 596 (Ford 4:389-391; Se-cre-ta-ry)	M
498	ry	0228-0234 No.95 row 597 (Ford 4:389-391; Secreta-ry; 498 = war elsewhere)	M
1575	of	0228-0234 No.95 row 598 (Ford 4:389-391; Secretary 1575 State; see 1575 above)	M
264	state	0228-0234 No.95 row 599 (Ford 4:389-391)	C
1426	in	0228-0234 No.95 row 600 (Ford 4:389-391)	C
41	commu	0228-0234 No.95 row 601 (Ford 4:389-391)	C
500	nicat	0228-0234 No.95 row 602 (Ford 4:389-391; commu-nicat-ing; 500 = was)	M
1429	ing	0228-0234 No.95 row 603 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 604 (Ford 4:389-391)	C
1244	had	0228-0234 No.95 row 605 (Ford 4:389-391)	C
692	as	0228-0234 No.95 row 606 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 607 (Ford 4:389-391)	C
677	appeared	0228-0234 No.95 row 608 (Ford 4:389-391; with the mark)	C
569	to	0228-0234 No.95 row 609 (Ford 4:389-391)	C
628	me	0228-0234 No.95 row 610 (Ford 4:389-391)	C
593	left	0228-0234 No.95 row 611 (Ford 4:389-391; also 0188R)	C
1385	the	0228-0234 No.95 row 612 (Ford 4:389-391)	C
65	amer	0228-0234 No.95 row 613 (Ford 4:389-391)	C
401	ian	0228-0234 No.95 row 614 (Ford 4:389-391; Amer-ican)	C
1229	govern	0228-0234 No.95 row 615 (Ford 4:389-391)	C
637	ment	0228-0234 No.95 row 616 (Ford 4:389-391)	C
360	no	0228-0234 No.95 row 617 (Ford 4:389-391; no alternative)	C
1535	al	0228-0234 No.95 row 618 (Ford 4:389-391)	C
1379	ter	0228-0234 No.95 row 619 (Ford 4:389-391)	C
412	native	0228-0234 No.95 row 620 (Ford 4:389-391; alter-native)	C
790	but	0228-0234 No.95 row 621 (Ford 4:389-391)	C
1549	an	0228-0234 No.95 row 622 (Ford 4:389-391)	C
1424	im	0228-0234 No.95 row 623 (Ford 4:389-391)	C
632	medi	0228-0234 No.95 row 624 (Ford 4:389-391)	C
1392	ate	0228-0234 No.95 row 625 (Ford 4:389-391; immedi-ate; 1392 = these elsewhere)	M
675	ap	0228-0234 No.95 row 626 (Ford 4:389-391)	C
505	peal	0228-0234 No.95 row 627 (Ford 4:389-391; ap-peal)	M
569	to	0228-0234 No.95 row 628 (Ford 4:389-391)	C
686	arms	0228-0234 No.95 row 629 (Ford 4:389-391)	C
908	or	0228-0234 No.95 row 630 (Ford 4:389-391)	C
1501	a	0228-0234 No.95 row 631 (Ford 4:389-391)	C
845	dis	0228-0234 No.95 row 632 (Ford 4:389-391)	C
193	hon	0228-0234 No.95 row 633 (Ford 4:389-391)	C
1503	able	0228-0234 No.95 row 634 (Ford 4:389-391)	C
1502	ab	0228-0234 No.95 row 635 (Ford 4:389-391; ab-an-don)	C
1549	an	0228-0234 No.95 row 636 (Ford 4:389-391)	C
790	don	0228-0234 No.95 row 637 (Ford 4:389-391; aban-don; 790 = but)	M
637	ment	0228-0234 No.95 row 638 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 639 (Ford 4:389-391)	C
1535	all	0228-0234 No.95 row 640 (Ford 4:389-391)	C
479	un	0228-0234 No.95 row 641 (Ford 4:389-391)	C
74	question	0228-0234 No.95 row 642 (Ford 4:389-391; un-question-able)	C
1503	able	0228-0234 No.95 row 643 (Ford 4:389-391)	C
1472	rights	0228-0234 No.95 row 644 (Ford 4:389-391)	C
981	for	0228-0234 No.95 row 645 (Ford 4:389-391)	C
1176	which	0228-0234 No.95 row 646 (Ford 4:389-391)	C
1093	they	0228-0234 No.95 row 647 (Ford 4:389-391; for which they had; 1093 = shall)	M
1244	had	0228-0234 No.95 row 648 (Ford 4:389-391)	C
1044	con	0228-0234 No.95 row 649 (Ford 4:389-391)	C
1276	tend	0228-0234 No.95 row 650 (Ford 4:389-391; con-tend-ed)	C
520	ed	0228-0234 No.95 row 651 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 652 (Ford 4:389-391)	C
282	even	0228-0234 No.95 row 653 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 654 (Ford 4:389-391)	C
271	es	0228-0234 No.95 row 655 (Ford 4:389-391)	C
1083	sen	0228-0234 No.95 row 656 (Ford 4:389-391)	C
560	ti	0228-0234 No.95 row 657 (Ford 4:389-391)	C
1535	al	0228-0234 No.95 row 658 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 659 (Ford 4:389-391)	C
1549	an	0228-0234 No.95 row 660 (Ford 4:389-391)	C
1426	in	0228-0234 No.95 row 661 (Ford 4:389-391)	C
827	depend	0228-0234 No.95 row 662 (Ford 4:389-391)	C
411	nation	0228-0234 No.95 row 663 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 664 (Ford 4:389-391)	C
1339	bla	0228-0234 No.95 row 665 (Ford 4:389-391; bla-me)	C
628	me	0228-0234 No.95 row 666 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 667 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 668 (Ford 4:389-391)	C
498	war	0228-0234 No.95 row 669 (Ford 4:389-391)	C
500	was	0228-0234 No.95 row 670 (Ford 4:389-391)	C
94	therefore	0228-0234 No.95 row 671 (Ford 4:389-391)	C
545	en	0228-0234 No.95 row 672 (Ford 4:389-391)	C
500	ti	0228-0234 No.95 row 673 (Ford 4:389-391; en-ti-re-ly; 500 = was)	M
731	re	0228-0234 No.95 row 674 (Ford 4:389-391)	C
897	ly	0228-0234 No.95 row 675 (Ford 4:389-391)	C
1592	on	0228-0234 No.95 row 676 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 677 (Ford 4:389-391)	C
1291	english	0228-0234 No.95 row 678 (Ford 4:389-391)	C
1099	side	0228-0234 No.95 row 679 (Ford 4:389-391)	C
790	but	0228-0234 No.95 row 680 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 681 (Ford 4:389-391)	C
498	war	0228-0234 No.95 row 682 (Ford 4:389-391)	C
500	was	0228-0234 No.95 row 683 (Ford 4:389-391)	C
360	not	0228-0234 No.95 row 684 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 685 (Ford 4:389-391)	C
598	less	0228-0234 No.95 row 686 (Ford 4:389-391)	C
845	dis	0228-0234 No.95 row 687 (Ford 4:389-391)	C
23	agreeable	0228-0234 No.95 row 688 (Ford 4:389-391; dis-agreeable)	C
569	to	0228-0234 No.95 row 689 (Ford 4:389-391)	C
628	me	0228-0234 No.95 row 690 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 691 (Ford 4:389-391)	C
1453	la	0228-0234 No.95 row 692 (Ford 4:389-391)	C
637	mented	0228-0234 No.95 row 693 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 694 (Ford 4:389-391)	C
201	particular	0228-0234 No.95 row 695 (Ford 4:389-391)	C
897	ly	0228-0234 No.95 row 696 (Ford 4:389-391)	C
692	as	0228-0234 No.95 row 697 (Ford 4:389-391)	C
1570	occu	0228-0234 No.95 row 698 (Ford 4:389-391)	C
1424	ing	0228-0234 No.95 row 699 (Ford 4:389-391; occurr-ing; 1424 = im, probably 1429 misread)	M
699	at	0228-0234 No.95 row 700 (Ford 4:389-391)	C
1501	a	0228-0234 No.95 row 701 (Ford 4:389-391)	C
1116	pe	0228-0234 No.95 row 702 (Ford 4:389-391)	C
1464	ri	0228-0234 No.95 row 703 (Ford 4:389-391)	C
1173	when	0228-0234 No.95 row 705 (Ford 4:389-391; when from my good wishes)	C
939	from	0228-0234 No.95 row 706 (Ford 4:389-391; digit blotted)	M
167	my	0228-0234 No.95 row 707 (Ford 4:389-391)	C
1228	good	0228-0234 No.95 row 708 (Ford 4:389-391; also "no good result")	C
1184	wish	0228-0234 No.95 row 709 (Ford 4:389-391)	C
1092	sh	0228-0234 No.95 row 710 (Ford 4:389-391; wi-sh-es, with superscript o)	C
981	for	0228-0234 No.95 row 711 (Ford 4:389-391)	C
948	rus	0228-0234 No.95 row 712 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 713 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 714 (Ford 4:389-391)	C
948	rus	0228-0234 No.95 row 715 (Ford 4:389-391)	C
401	sian	0228-0234 No.95 row 716 (Ford 4:389-391)	C
1015	cause	0228-0234 No.95 row 717 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 718 (Ford 4:389-391)	C
90	should	0228-0234 No.95 row 719 (Ford 4:389-391)	C
1259	have	0228-0234 No.95 row 720 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 721 (Ford 4:389-391)	C
1075	see	0228-0234 No.95 row 722 (Ford 4:389-391)	C
996	fri	0228-0234 No.95 row 723 (Ford 4:389-391)	C
548	end	0228-0234 No.95 row 724 (Ford 4:389-391; fri-end-ship)	C
1096	ship	0228-0234 No.95 row 725 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 726 (Ford 4:389-391)	C
1252	har	0228-0234 No.95 row 727 (Ford 4:389-391; har-mo-ny)	C
141	mo	0228-0234 No.95 row 728 (Ford 4:389-391)	C
1352	?	0228-0234 No.95 row 730 (Ford 4:389-391; taking place: 1352 1452 1136)	M
1452	?	0228-0234 No.95 row 731 (Ford 4:389-391; taking place; 1452 = ll elsewhere)	M
1136	place	0228-0234 No.95 row 732 (Ford 4:389-391)	C
1331	between	0228-0234 No.95 row 733 (Ford 4:389-391)	C
65	amer	0228-0234 No.95 row 734 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 735 (Ford 4:389-391)	C
1290	england	0228-0234 No.95 row 736 (Ford 4:389-391)	C
727	rather	0228-0234 No.95 row 737 (Ford 4:389-391)	M
1383	than	0228-0234 No.95 row 738 (Ford 4:389-391)	C
846	dis	0228-0234 No.95 row 739 (Ford 4:389-391; dis-cord)	C
910	cord	0228-0234 No.95 row 740 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 741 (Ford 4:389-391)	C
198	hos	0228-0234 No.95 row 742 (Ford 4:389-391)	C
560	ti	0228-0234 No.95 row 743 (Ford 4:389-391)	C
880	li	0228-0234 No.95 row 744 (Ford 4:389-391)	C
776	ty	0228-0234 No.95 row 745 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 746 (Ford 4:389-391)	C
1451	kn	0228-0234 No.95 row 747 (Ford 4:389-391)	C
288	ew	0228-0234 No.95 row 748 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 749 (Ford 4:389-391)	C
498	war	0228-0234 No.95 row 750 (Ford 4:389-391)	C
1199	would	0228-0234 No.95 row 751 (Ford 4:389-391)	C
1516	af	0228-0234 No.95 row 752 (Ford 4:389-391)	C
822	fect	0228-0234 No.95 row 753 (Ford 4:389-391; af-fect)	M
479	un	0228-0234 No.95 row 754 (Ford 4:389-391)	C
318	favor	0228-0234 No.95 row 755 (Ford 4:389-391)	C
1502	ab	0228-0234 No.95 row 756 (Ford 4:389-391; favor-ab-ly)	C
897	ly	0228-0234 No.95 row 757 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 758 (Ford 4:389-391)	C
1430	inter	0228-0234 No.95 row 759 (Ford 4:389-391)	C
272	ests	0228-0234 No.95 row 760 (Ford 4:389-391)	C
1576	of	0228-0234 No.95 row 761 (Ford 4:389-391)	C
948	rus	0228-0234 No.95 row 762 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 763 (Ford 4:389-391)	C
1451	kn	0228-0234 No.95 row 764 (Ford 4:389-391)	C
288	ew	0228-0234 No.95 row 765 (Ford 4:389-391)	C
1440	it	0228-0234 No.95 row 766 (Ford 4:389-391)	C
161	mu	0228-0234 No.95 row 767 (Ford 4:389-391)	C
262	st	0228-0234 No.95 row 768 (Ford 4:389-391)	C
1310	be	0228-0234 No.95 row 769 (Ford 4:389-391)	C
180	high	0228-0234 No.95 row 770 (Ford 4:389-391)	C
897	ly	0228-0234 No.95 row 771 (Ford 4:389-391)	C
1426	in	0228-0234 No.95 row 772 (Ford 4:389-391)	C
1443	ju	0228-0234 No.95 row 773 (Ford 4:389-391)	C
1464	ri	0228-0234 No.95 row 774 (Ford 4:389-391)	C
937	ous	0228-0234 No.95 row 775 (Ford 4:389-391)	C
1349	both	0228-0234 No.95 row 776 (Ford 4:389-391)	C
569	to	0228-0234 No.95 row 777 (Ford 4:389-391)	C
1385	the	0228-0234 No.95 row 778 (Ford 4:389-391)	C
49	unitedstates	0228-0234 No.95 row 779 (Ford 4:389-391)	C
668	and	0228-0234 No.95 row 780 (Ford 4:389-391)	C
1290	england	0228-0234 No.95 row 781 (Ford 4:389-391)	C
1401	i	0228-0234 No.95 row 782 (Ford 4:389-391)	C
1047	could	0228-0234 No.95 row 783 (Ford 4:389-391)	C
1075	see	0228-0234 No.95 row 784 (Ford 4:389-391)	C
