0	29	-3.076788	1	28	aurauasieurrcscurrauuoi|srumisuueseulaeuxdunnueuleziloio|sunpuunsueure|iiueieuueaueeuiuy|uruuesestencousiiueurl|cnunauuequsiiuuentmiil|aureiiureq|curuuuniescog|dueaumabanunsueure|puerruufueeuuiiepuueiiecuriihuul|swiliieauorumius|nuilsiieuliiefilerumicouuecureftiiiencurgequiuuureseuusiiepuequiliiecniuu|rurtescruauuoi|urrcestruauuoi|puunsueuuure|nuisquiuruoreuiieauuesuipioluu|ncumie|luespuureueuiouliiesknlunioiiiureluiusieualadmi	03=a,1=u,9=r,30=a,25=s,5=i,6=e,02=c,45=s,31=o,34=m,35=e,43=l,46=x,21=d,33=n,09=z,36=n,23=p,3=y,04=t,01=q,8=g,24=b,08=f,29=h,41=w,32=k
0	30	-3.049007	1	30	etnetaciennezieannaiti|cnulliectoadioeaudteoyenistit|lueridcuint|iiuiitieetetfu|nitlelekderiliimns|ertyetmeiliiiedeslis|etneiinteh|eaniutecerp|auietbazayuxiuint|rmnniesuieiiierieiiteaniigis|lwisiieettnuloi|dfsliitotieesisenulerimeaneeseliityeanseeiiintleiliiermeiisiiterti|nnesilegueiti|nnerilequeiti|ridcuiint|dfleiinunefieetmcfritsi|deabie|smcrintuiftotielxysueitiiintsfoiieuesaabi	0=e,31=t,9=n,30=a,25=c,5=i,6=e,19=n,24=z,21=a,11=i,13=u,45=l,35=t,14=o,33=d,36=y,43=s,23=r,15=f,46=k,16=m,1=h,18=p,34=b,32=x,8=s,29=g,41=w,49=q
0	31	-3.090753	0	30	tltuaiielaasalafrni|daussredemfiimehuinemyzinnin|suebriduile|iiuiieretceou|lresesteianmiiicln|aiuetresmiiireitxiin|tleiiles|alrueedang|huitunanteupiuile|bcaarquieriiebreiiealiiwrn|skiniietulusmi|ionsiiemeieqineausanrealeqtiiieyalgesorlesersiiebcsoniieaiir|altesaausuo|laaestausuo|briduirle|iossoluleoietredobinnr|iause|ncdbraeuionmeiespynueiniiilenomiieutiaus	03=t,19=l,13=u,02=a,5=i,6=e,9=a,45=s,30=f,11=r,31=n,25=d,35=e,14=m,33=i,21=h,36=y,09=z,43=n,23=b,16=c,15=o,04=t,01=s,34=x,8=g,32=p,08=q,29=w,41=k
0	33	-3.138282	8	22	xilxiemauillmrcnilledieib|nzierstiunotrexetruniieeeeiuireukseeioi|rteuneiieentetleb|aieaetiuxiuette|iliiesprcrueemeiiratuilre|meeieuxiiudiratiueegerare|xiluaileci|miliiieepncneif|niieceieremrexuieentetleb|neiulliiyiepiiauneiiuaecnilanliire|rsiseauxieiliertrb|eeiseraotreauyseuliercneiiiumiluygaooumilfuditiilespiirapneiudiseaecneeti|lilgescnliedieib|illmescrliedieib|neiieentetiileb|eeisciitlieiluiauxiiuntheoireii|eemierp|reiunheiiletetoiireauroneureieuoiatleseitrauiegeemierb	03=x,1=i,9=l,3=e,02=m,55=a,6=u,4=r,50=c,2=n,01=d,5=b,59=z,54=s,51=t,53=o,09=k,56=p,04=g,8=f,08=y,52=h
0	34	-3.520592	8	24	eipeidearlpteaubaptiesio|awducnmaynuieiinulasiiiimhiletciioik|unilaisiianintiq|rdrinmeiminni|psicfubuliieaisurnlpui|eaiidleislesurnmiieuiurui|eiplrpibk|eapsdifabaiz|asibiduieauieildianintiq|aimttsexdfsrlaislribapratsui|ucouirleidpdunuq|iiouiurynuirlexciltdubaismeaplexeuryyleapxlesnsticfsurfaimesciribaiink|tpeuicbatdesio|pteaicbutdesio|aisiianinstiq|iioubsntdplofeislangiyhis|iieaduf|uimagistininysuirluyailuidlyorpiciohrldeuiieaduq	0=e,3=i,19=p,13=d,2=a,55=r,6=l,9=t,4=u,50=b,11=s,15=o,59=w,54=c,51=n,16=m,53=y,14=h,1=k,5=q,56=f,18=z,8=x,52=g
0	35	-3.186519	8	29	btbastatlsnoutlican|uqanperudenibienaueiiiirhiawpiinif|neiauieiiueielig|tatierbrieei|teipsnonaiisienteatni|siiaabeachteriikintni|btattiof|steaisuouix|ueioianisnibaaiueielig|uirllemasetauieatiouttuleni|npnnitabataneng|iinnintdenitampialanouierstamktddastyacnetipsentsuircnnitiouiief|ltkipoulacan|tlsiponlacan|uieiiueieelig|iinnoeelatansbeauezidhie|iisans|niruzielieiedenitanduianiaadnttipinhtaakiisang	03=b,19=t,13=a,02=s,55=t,6=a,9=l,4=n,50=o,2=u,3=i,01=c,15=n,59=q,54=p,51=e,16=r,53=d,11=e,14=h,09=w,1=f,5=g,56=s,04=k,18=x,08=m,8=y,52=z
0	36	-3.300933	8	20	teilteietpaillthudlletiieib|pliesmrinperseteersndieeeeinisentlmeeici|srenfiieepierleb|oieoerinteinerre|iliiemasusneetfiisornilse|tfeienteiintiisorineetsesose|teilnoileui|tdliiieeaptfik|dieueiesethetenieepierleb|finlliitkieaiionfiinoeudlogiise|smimeonteieiliesrsb|eeimesocrseontkmenliesufiiintdlntktsoccntdlkntiiriilemaiisoafintiimeoeuferi|liltsemugietiieib|illtfmuslietiieib|fiieepieriileb|eeimuiirlieilnionteiinpiyeciseii|eetdesa|seinpfiilererciiseonscfnseienciorlemeirsonietseetdesb	0=t,3=e,1=i,9=l,25=p,56=a,24=h,50=u,21=d,5=b,4=s,54=m,51=r,6=n,53=c,23=f,55=o,8=k,29=g,52=y
0	37	-3.409261	8	24	xitxiumreittmalkttupiuiy|ntiuaosienusauxusaekiuuuuieiauegouuidi|asuehiiuuniustuy|riurusiexieussu|itiiuocalaeuumuiiarseitau|muuiuexiiepiarsieuuquarau|xiterituli|mitiiiuucnmuib|kiuluiuaumauxeiuuniustuy|hiettiiziuciirehiierulktrfiiau|aoiourexiuitiuasay|uuiouardsaurezouetiualhiiiemitezqrddemitbepisiituociiarchiepiourulhusi|titquolfiupiuiy|ittmuolatiupiuiy|hiiuuniusiituy|uuioliistiuiteirexiieniwudiauii|uumiuac|auienhiitususdiiaureadheauiuedirstuouisareiuquumiuay	03=x,1=i,9=t,3=u,02=m,55=r,6=e,4=a,50=l,21=k,01=p,5=y,25=n,54=o,51=s,09=g,53=d,23=h,56=c,04=q,8=b,08=z,29=f,52=w
0	38	-3.482740	8	26	sedselscodrskfprresteh|crlimanceaieseeaiepleeenxeesrmeeheb|iaeeuteeclareq|slseanseneaae|dtemoifieeesutisaedie|suelesetestisaneesieisie|sedesdefb|sprtleocsuz|plfelieskeseeleclareq|unrrtsylotseutesefprswtie|imhieseseldliaiq|eehieisgaiesesymeerlifutnspresysisggespryestatremotisounstmesefueab|rdsiemfwlsteh|drsumfirlsteh|uteeclatreq|eehiftarldehosetechugxet|eespeio|iencutreaeagtieseigueieleghsdemehxselsieespeiq	0=s,3=e,19=d,13=l,25=c,56=o,9=r,24=k,50=f,21=p,11=t,15=h,4=i,54=m,51=a,16=n,6=e,14=x,1=b,23=u,5=q,55=s,18=z,8=y,29=w,53=g
0	39	-3.208579	8	30	cmcntlimstesysseann|asnerupaeueeceueiyneeepheixreenef|eueitieeanuseq|lnleupcpeuue|mierdeseieeteieluimee|teeniciiahlupeegeelee|cmilmesf|tminedatez|ynseneeteecineanuseq|tpssibndilitiilesyslwiee|erneelicnmneueq|eeneeeloueelibreisnestiptmibglooitmkianimerdieldtpaneelesteuf|smgerswnann|mstersesnann|tieeanuiseq|eenesiusnmindciiantohei|eetned|eepatiseueuoieelieotieenionlmerenhlingeetneq	03=c,19=m,13=n,02=t,55=l,6=i,9=s,4=e,50=s,21=y,3=e,01=a,15=n,25=a,54=r,51=u,16=p,14=h,09=x,1=f,23=t,11=i,5=q,56=d,04=g,18=z,08=b,29=w,53=o,8=k
0	43	-3.089401	8	35	msmesaistsurestranq|eweuhouenourtouieattuylkhtcn|uolenefoisi|aeaiaimuice|saiuluruitsnyaoisud|steimaixyaoutzgaud|msiasix|ssaeiiereno|eaimeureurlefoisi|enittadelaaienuaissaetaud|uhcuilmeseuouq|tcuganouildhlteurenaissidzannissoixcasiulaualenixcuinretob|tsziuretexec|stsiurutexec|enefoiasi|tcuraotesiclmaieopinunb|tseul|uniepnsieonauilunelunlncasiunouaieztseuq	03=m,19=s,13=e,02=s,55=a,6=i,9=t,4=u,50=r,2=e,30=r,11=a,31=n,5=q,59=w,54=h,51=o,16=u,53=n,33=t,14=y,36=l,09=k,15=c,32=f,35=i,56=l,3=d,01=x,04=z,34=g,8=o,08=d,1=b,52=p
