sealid	cisi	site	type	complete	direction	signs_visual	signs_reading	motif
675	H-1903	Harappa	TAB:B	Y	R/L	740 923 235	235 923 740	
677	H-2024	Harappa	TAB:B	Y	R/L	90 740 176 741 347	347 741 176 740 90	Mult
679	H-2217	Harappa	TAB:I	Y	R/L	257 360	360 257	
681	H-2090	Harappa	TAB:I	Y	R/L	869 60 820	820 60 869	
682	H-1146	Harappa	TAB:B	Y	R/L	526 554 2 820	820 2 554 526	
686	H-1846	Harappa	TAB:B	Y	R/L	740 603 240 60 692	692 60 240 603 740	
687	H-1989	Harappa	TAB:B	Y	R/L	700 33 711 335 575 413	413 575 335 711 33 700	
688	H-1684	Harappa	SEAL:S	Y	R/L	682 413 840 0 740 61	61 740 0 840 413 682	Bull1
689	H-1988	Harappa	TAB:B	Y	R/L	700 33 711 335 575 413	413 575 335 711 33 700	
690	H-1982	Harappa	TAB:B	Y	R/L	390 0 742 0	0 742 0 390	Tri4
693	H-2238	Harappa	TAB:I	Y	R/L	156 3	3 156	
694	H-2187	Harappa	TAB:I	Y	R/L	740 32 840	840 32 740	
701	H-2272	Harappa	POT:T:g	Y	L/R	700 33	33 700	
702	H-2368	Harappa	POT:T:g	Y	R/L	740 176	176 740	
703	H-2267	Harappa	POT:T:g	Y	R/L	400 852	852 400	
715	H-1734	Harappa	POT:T:s	Y	R/L	16 220 382	382 220 16	
718		Harappa	POT:T:g	Y	R/L	740 175 415 33 1	1 33 415 175 740	
719		Harappa	POT:T:g	Y	R/L	740 176	176 740	
729	H-2010	Harappa	TAB:B	Y	R/L	740 482 240 2 861	861 2 240 482 740	Bull1
730		Harappa	TAB:B	Y	R/L	400 740 17 503	503 17 740 400	Gavi
731	H-1670	Harappa	SEAL:S	Y	R/L	740 760 33 33 240 2 824	824 2 240 33 33 760 740	Bull1:J
732	H-2131	Harappa	TAB:I	Y	R/L	368 900	900 368	
737	H-1964	Harappa	TAB:B	Y	R/L	400 740 16 503	503 16 740 400	Gavi
740		Harappa	TAB:I	Y	R/L	700 34	34 700	
742	H-1810	Harappa	TAB:B	Y	R/L	33 711 335 575 413	413 575 335 711 33	
743	H-1907	Harappa	TAB:B	Y	R/L	700 34	34 700	
744	H-1993	Harappa	TAB:B	Y	R/L	740 0 220 4 2 390 95	95 390 2 4 220 0 740	
745	H-1980	Harappa	TAB:B	Y	R/L	400 158 806 475	475 806 158 400	Phyt
746	H-2200	Harappa	TAB:I	Y	R/L	400 740 176 240	240 176 740 400	Fish
749	H-2183	Harappa	TAB:I	Y	R/L	400 740 575 17 798	798 17 575 740 400	
751	H-1872	Harappa	TAB:B	Y	R/L	400 236 220	220 236 400	
752	H-2143	Harappa	TAB:I	Y	R/L	90 740 792	792 740 90	
753	H-2201	Harappa	TAB:I	Y	R/L	400 740 176 240	240 176 740 400	Fish
755	H-1947	Harappa	TAB:B	Y	R/L	740 630 0	0 630 740	
760	H-2040	Harappa	TAB:I	Y	R/L	740 803 60 550	550 60 803 740	Fish
765	H-1936	Harappa	TAB:B	Y	L/R	511 32 142	142 32 511	Bult
768	H-1545	Harappa	POT:T:g	Y	R/L	31 893	893 31	
769	H-2239	Harappa	TAB:I	Y	R/L	156 3	3 156	
771	H-1930	Harappa	TAB:B	Y	R/L	408 817 920 2 861	861 2 920 817 408	Gavi
772	H-1831	Harappa	TAB:B	Y	R/L	156 176	176 156	
773	H-1830	Harappa	TAB:B	Y	R/L	156 176	176 156	
774	H-1861	Harappa	TAB:B	Y	R/L	368 91	91 368	
775	H-1666	Harappa	SEAL:S	Y	R/L	161 97 741 140	140 741 97 161	Bull1:W
776	H-1958	Harappa	TAB:B	Y	R/L	712 840 400 740 440	440 740 400 840 712	Gavi
780	H-1844	Harappa	TAB:B	Y	R/L	400 154 690	690 154 400	
784	H-1871	Harappa	TAB:B	Y	R/L	151 740 235	235 740 151	
786	H-2099	Harappa	TAB:I	Y	R/L	416 590 33	33 590 416	
787	H-1983	Harappa	TAB:B	Y	R/L	405 4 1 2 817	817 2 1 4 405	
788	H-1840	Harappa	TAB:B	Y	R/L	637 272 317	317 272 637	Bird
789	H-1785	Harappa	TAB:B	Y	R/L	407 4 2 861	861 2 4 407	Phyt
790	H-1961	Harappa	TAB:B	Y	R/L	400 740 440	440 740 400	Gavi
794	H-2237	Harappa	TAB:I	Y	R/L	154 3	3 154	
797	H-2033	Harappa	TAB:I	Y	R/L	400 98	98 400	Goat
800	H-1935	Harappa	TAB:B	Y	R/L	90 740 176 741 347	347 741 176 740 90	Mult
801	H-2173	Harappa	TAB:I	Y	R/L	400 740 817 491	491 817 740 400	
805	H-1788	Harappa	TAB:B	Y	R/L	154 806 470 2 861	861 2 470 806 154	
806	H-2189	Harappa	TAB:B	Y	R/L	400 740 152 240	240 152 740 400	
807	H-1934	Harappa	TAB:B	Y	R/L	90 740 176 741 347	347 741 176 740 90	Mult
810	H-1682	Harappa	SEAL:S	Y	R/L	154 3 617 33	33 617 3 154	Bull1
811	H-1978	Harappa	TAB:B	Y	R/L	400 90 740 100 415	415 100 740 90 400	Phyt
812	H-2155	Harappa	TAB:I	Y	R/L	400 236	236 400	
815	H-2154	Harappa	TAB:I	Y	R/L	400 226	226 400	
816	H-2240	Harappa	TAB:I	Y	R/L	869 575	575 869	Bult
823	H-2130	Harappa	TAB:I	Y	R/L	365 900	900 365	
824	H-1775	Harappa	TAB:B	Y	R/L	220 0 700 33	33 700 0 220	
825	H-1691	Harappa	SEAL:S	Y	L/R	892 590	590 892	
829	H-2211	Harappa	TAB:I	Y	R/L	700 840 32 741	741 32 840 700	Bult
830	H-2104	Harappa	TAB:I	Y	L/R	400 137	137 400	
831	H-1880	Harappa	TAB:B	Y	R/L	520 33 33	33 33 520	
832	H-2229	Harappa	TAB:I	Y	R/L	156 3	3 156	
834	H-2185	Harappa	TAB:I	Y	R/L	400 158 690	690 158 400	
838	H-2190	Harappa	TAB:I	Y	R/L	861 3	3 861	
840	H-2123	Harappa	TAB:I	Y	L/R	861 3	3 861	
841	H-2146	Harappa	TAB:I	Y	R/L	700 32	32 700	
842	H-2026	Harappa	TAB:B	Y	R/L	90 740 176 741 347	347 741 176 740 90	Mult
843	H-2109	Harappa	TAB:I	Y	R/L	400 740 681	681 740 400	
844	H-2221	Harappa	TAB:I	Y	R/L	156 3	3 156	
845	H-2222	Harappa	TAB:I	Y	R/L	156 3	3 156	
846	H-2223	Harappa	TAB:I	Y	R/L	156 3	3 156	
847	H-2236	Harappa	TAB:I	Y	R/L	156 3	3 156	
848	H-2149	Harappa	TAB:I	Y	R/L	590 32 645 3	3 645 32 590	
850	H-2230	Harappa	TAB:I	Y	R/L	156 3	3 156	
851	H-2220	Harappa	TAB:I	Y	R/L	156 3	3 156	
852	H-2226	Harappa	TAB:I	Y	R/L	156 3	3 156	
853	H-2227	Harappa	TAB:I	Y	R/L	156 3	3 156	
854	H-2225	Harappa	TAB:I	Y	R/L	156 3	3 156	
855	H-2228	Harappa	TAB:I	Y	R/L	156 3	3 156	
856	H-2219	Harappa	TAB:I	Y	R/L	156 3	3 156	
857	H-2224	Harappa	TAB:I	Y	R/L	156 3	3 156	
858	H-2218	Harappa	TAB:I	Y	R/L	156 3	3 156	
859	H-2231	Harappa	TAB:I	Y	R/L	156 3	3 156	
860	H-2232	Harappa	TAB:I	Y	R/L	156 3	3 156	
861	H-2234	Harappa	TAB:I	Y	R/L	156 3	3 156	
862	H-2070	Harappa	TAB:I	Y	R/L	400 740 817 276	276 817 740 400	
863	H-1896	Harappa	TAB:B	Y	R/L	400 892 831	831 892 400	
867	H-1812	Harappa	TAB:B	Y	R/L	700 33 711 335 575 413	413 575 335 711 33 700	
869	H-1995	Harappa	TAB:B	Y	R/L	400 151 142	142 151 400	
870	H-2235	Harappa	TAB:I	Y	R/L	156 3	3 156	
871	H-2206	Harappa	TAB:I	Y	R/L	740 32 25	25 32 740	Fish
876	H-1879	Harappa	TAB:B	Y	R/L	520 33 33	33 33 520	
878	H-2233	Harappa	TAB:I	Y	R/L	156 3	3 156	
880	H-2028	Harappa	TAB:B	Y	R/L	90 740 176 741 347	347 741 176 740 90	Mult
882	H-2029	Harappa	TAB:B	Y	R/L	90 740 176 741 347	347 741 176 740 90	Mult
884	H-2027	Harappa	TAB:B	Y	R/L	90 740 176 741 347	347 741 176 740 90	Mult
885	H-1711	Harappa	SEAL:R	Y	R/L	740 840 13 745 31 370	370 31 745 13 840 740	
886	H-2030	Harappa	TAB:B	Y	R/L	90 740 176 741 347	347 741 176 740 90	Mult
890	H-1829	Harappa	TAB:B	Y	R/L	700 34	34 700	
892	H-2119	Harappa	TAB:I	Y	R/L	740 416	416 740	
894	H-2135	Harappa	TAB:I	Y	R/L	740 920 318 700 692	692 700 318 920 740	
895	H-1828	Harappa	TAB:B	Y	R/L	700 34	34 700	
897	H-2089	Harappa	TAB:I	Y	R/L	869 60 1 820	820 1 60 869	
901	H-1870	Harappa	TAB:B	Y	R/L	158 221	221 158	
902	H-2020	Harappa	TAB:B	Y	R/L	690 590 32 220	220 32 590 690	Gavi
904	H-2019	Harappa	TAB:B	Y	R/L	690 590 32 220	220 32 590 690	Gavi
905	H-2136	Harappa	TAB:I	Y	R/L	400 740 717	717 740 400	
907	H-1959	Harappa	TAB:B	Y	R/L	712 840 400 740 440	440 740 400 840 712	
913	H-1992	Harappa	TAB:B	Y	R/L	520 220 415	415 220 520	Bull1
916	H-1811	Harappa	TAB:B	Y	R/L	700 33 711 335 575 413	413 575 335 711 33 700	
917	H-1933	Harappa	TAB:B	Y	R/L	400 520 400 352	352 400 520 400	Gavi
920	H-1678	Harappa	SEAL:S	Y	R/L	520 233 240 220 32	32 220 240 233 520	Bull1:W
921	H-1929	Harappa	TAB:B	Y	R/L	400 740 61 140	140 61 740 400	Bull2
922	H-1902	Harappa	TAB:B	Y	R/L	158 3 494	494 3 158	
923	H-1945	Harappa	TAB:B	Y	R/L	400 740 388 717 705	705 717 388 740 400	Fish
927	H-1941	Harappa	TAB:B	Y	R/L	400 236 220	220 236 400	Bult
929	H-1679	Harappa	SEAL:S	Y	R/L	740 400 142 61	61 142 400 740	Bull1:W
930	H-1883	Harappa	TAB:B	Y	R/L	740 790 32	32 790 740	
932	H-1710	Harappa	SEAL:R	Y	R/L	90 326 700 920 125 1 55 920 140	140 920 55 1 125 920 700 326 90	
937	H-2011	Harappa	TAB:B	Y	R/L	740 482 240 2 861	861 2 240 482 740	Bull1
938	H-1937	Harappa	TAB:B	Y	R/L	740 690 435 255	255 435 690 740	Bult
939	H-1705	Harappa	SEAL:R	Y	R/L	740 904 233 240 798 60 692	692 60 798 240 233 904 740	
943	H-1667	Harappa	SEAL:S	Y	R/L	740 540 2 817	817 2 540 740	Bull1:W
945	H-2142	Harappa	TAB:B	Y	L/R	526 550 233	233 550 526	
951		Dholavira	SEAL:S	Y	R/L	390 4 2 817	817 2 4 390	Bull1:U
1004	H-1966	Harappa	TAB:B	Y	R/L	520 233 49 2 861	861 2 49 233 520	Gaur
1007	H-1726	Harappa	POT:T:s	Y	R/L	740 100 692 491 2 817	817 2 491 692 100 740	
1011	H-1713	Harappa	SEAL:R	Y	R/L	426 3 13 817	817 13 3 426	
1017	H-1737	Harappa	POT:T:s	Y	R/L	220 33	33 220	
1018	H-2102	Harappa	TAB:I	Y	R/L	137 413	413 137	
1020	H-1657	Harappa	SEAL:S	Y	R/L	740 405 590 32 900 3 806 235 220 32 2 690 921	921 690 2 32 220 235 806 3 900 32 590 405 740	Bull1:W
1021	H-1774	Harappa	TAB:B	Y	R/L	700 32	32 700	Scene
1023	H-1793	Harappa	TAB:B	Y	R/L	700 745	745 700	
1024	H-1851	Harappa	TAB:B	Y	R/L	740 803 892 31 2 861	861 2 31 892 803 740	
1032	H-1736	Harappa	POT:T:s	Y	R/L	220 33	33 220	
1034	H-1979	Harappa	TAB:B	Y	R/L	740 158 806 467	467 806 158 740	Phyt
1052		Harappa	TAB:I	Y	R/L	400 740 817 491	491 817 740 400	
1054	H-1325	Harappa	TAB:I	Y	R/L	740 32 165 0	0 165 32 740	
1057	H-733	Harappa	TAB:B	Y	R/L	740 390 590 240	240 590 390 740	
1058	H-1308	Harappa	TAB:I	Y	L/R	740 690 636 240	240 636 690 740	
1060	H-1050	Harappa	SEAL:S	Y	R/L	804 235 2 817	817 2 235 804	Bull1:W
1061	H-1294	Harappa	TAB:I	Y	R/L	527 550 233	233 550 527	
1062	H-1	Harappa	SEAL:S	Y	R/L	820 595 575 692	692 575 595 820	Bull1:W
1063	H-2	Harappa	SEAL:S	Y	R/L	232 740 176 745 440 617	617 440 745 176 740 232	Bull1:W
1064	H-3	Harappa	SEAL:S	Y	R/L	740 585 17 2 611 615 703	703 615 611 2 17 585 740	Bull1:W
1065	H-4	Harappa	SEAL:S	Y	R/L	220 63 51	51 63 220	Bull1:W
1066	H-5	Harappa	SEAL:S	Y	R/L	920 706 193 384 32 920 140 902	902 140 920 32 384 193 706 920	Bull1:W
1067	H-6	Harappa	SEAL:S	Y	R/L	317 890 1 32 776 625	625 776 32 1 890 317	Bull1:W
1068	H-7	Harappa	SEAL:S	Y	R/L	920 440 692 1 542 250	250 542 1 692 440 920	Bull1:W
1069	H-8	Harappa	SEAL:S	Y	R/L	354 1 740 405 590 33 706 2 690 921	921 690 2 706 33 590 405 740 1 354	Bull1:W
1070	H-9	Harappa	SEAL:S	Y	R/L	220 17	17 220	Bull1:W
1071	H-10	Harappa	SEAL:S	Y	R/L	820 302 596 18 125 381	381 125 18 596 302 820	Bull1:W
1073	H-12	Harappa	SEAL:S	Y	R/L	740 690 435 255 803 220 240 235 2 817	817 2 235 240 220 803 255 435 690 740	Bull1:W
1074	H-13	Harappa	SEAL:S	Y	R/L	740 760 615 503 2 817	817 2 503 615 760 740	Bull1:W
1075	H-14	Harappa	SEAL:S	Y	R/L	740 772 240 60 415 56	56 415 60 240 772 740	Bull1:W
1077	H-17	Harappa	SEAL:S	Y	R/L	520 233 240 60 201	201 60 240 233 520	Bull1:W
1080	H-20	Harappa	SEAL:S	Y	R/L	740 176 690 435 255 220 32 806 60 550	550 60 806 32 220 255 435 690 176 740	Bull1:W
1081	H-21	Harappa	SEAL:S	Y	R/L	405 61 527 555 233 235 806 2 817	817 2 806 235 233 555 527 61 405	Bull1:W
1082	H-22	Harappa	SEAL:S	Y	R/L	740 920 320 233 806 2 405 321	321 405 2 806 233 320 920 740	Bull1:W
1084	H-24	Harappa	SEAL:S	Y	R/L	740 626 176 33 705 233	233 705 33 176 626 740	Bull1:W
1085	H-25	Harappa	SEAL:S	Y	R/L	740 900 3 806 33 705 235 55	55 235 705 33 806 3 900 740	Bull1:W
1086	H-26	Harappa	SEAL:S	Y	R/L	740 388 231 240 798 1 820	820 1 798 240 231 388 740	Bull1:W
1087	H-27	Harappa	SEAL:S	Y	R/L	154 806 468 1 740 877 760	760 877 740 1 468 806 154	Bull1:W
1089	H-29	Harappa	SEAL:S	Y	R/L	595 140 640	640 140 595	Bull1:W
1092	H-32	Harappa	SEAL:S	Y	R/L	740 923	923 740	Bull1:W
1095	H-36	Harappa	SEAL:S	Y	R/L	740 798 220 742 146	146 742 220 798 740	Bull1:S
1096	H-37	Harappa	SEAL:S	Y	R/L	740 531	531 740	Bull1:S
1097	H-38	Harappa	SEAL:S	Y	R/L	156 803	803 156	Bull1:W
1098	H-39	Harappa	SEAL:S	Y	R/L	740 390 590 231 240 235 745 60 920	920 60 745 235 240 231 590 390 740	Bull1:W
1099	H-40	Harappa	SEAL:S	Y	R/L	740 798 235 1 368 831 165	165 831 368 1 235 798 740	Bull1:W
1101	H-42	Harappa	SEAL:S	Y	R/L	740 380 235 2 817	817 2 235 380 740	Bull1:J
1102	H-43	Harappa	SEAL:S	Y	R/L	405 690 32	32 690 405	Bull1:W
1103	H-44	Harappa	SEAL:S	Y	R/L	520 33 706 235 798 803 2 31 892	892 31 2 803 798 235 706 33 520	Bull1:W
1104	H-45	Harappa	SEAL:S	Y	R/L	90 740 101 2 820	820 2 101 740 90	Bull1:W
1105	H-46	Harappa	SEAL:S	Y	R/L	740 920 320 235	235 320 920 740	Bull1:W
1106	H-47	Harappa	SEAL:S	Y	R/L	740 752 482	482 752 740	Bull1:W
1107	H-48	Harappa	SEAL:S	Y	R/L	430 3	3 430	Bull1:W
1108	H-49	Harappa	SEAL:S	Y	R/L	617 550 3	3 550 617	Bull1:S
1109	H-50	Harappa	SEAL:S	Y	R/L	740 406 590 741 406 125	125 406 741 590 406 740	Bull1:W
1110	H-51	Harappa	SEAL:S	Y	R/L	740 639 240 2 861	861 2 240 639 740	Bull1:W
1112	H-53	Harappa	SEAL:S	Y	R/L	520 33 706	706 33 520	Bull1:I
1113	H-54	Harappa	SEAL:S	Y	R/L	390 3 368 817	817 368 3 390	Bull1:S
1114	H-55	Harappa	SEAL:S	Y	R/L	390 4 2 861 125	125 861 2 4 390	Bull1:X
1115	H-56	Harappa	SEAL:S	Y	R/L	740 176 60 692	692 60 176 740	Bull1:I
1116	H-57	Harappa	SEAL:S	Y	R/L	159 57	57 159	Bull1:W
1117	H-58	Harappa	SEAL:S	Y	R/L	158 806 468 740 752 231 235	235 231 752 740 468 806 158	Bull1:W
1118	H-59	Harappa	SEAL:S	Y	R/L	740 910	910 740	Bull1
1119	H-60	Harappa	SEAL:S	Y	R/L	621 740 900 3 0 2 820	820 2 0 3 900 740 621	Bull1:II
1120	H-61	Harappa	SEAL:S	Y	R/L	740 690 435 255 1 60 201	201 60 1 255 435 690 740	Bull1:II
1121	H-62	Harappa	SEAL:S	Y	R/L	740 100 140 3	3 140 100 740	Bull1:W
1122	H-63	Harappa	SEAL:S	Y	R/L	740 100 717	717 100 740	Bull1:W
1123	H-64	Harappa	SEAL:S	Y	R/L	520 70 921 240	240 921 70 520	Bull1:W
1124	H-65	Harappa	SEAL:S	Y	R/L	740 32 28	28 32 740	Bull1:U
1125	H-66	Harappa	SEAL:S	Y	R/L	617 243 950	950 243 617	Bull1:W
1126	H-67	Harappa	SEAL:S	Y	R/L	592 31	31 592	Bull1:II
1127	H-68	Harappa	SEAL:S	Y	R/L	90 740 220 3 2 390 72	72 390 2 3 220 740 90	Bull1:I
1128	H-69	Harappa	SEAL:S	Y	R/L	740 61	61 740	Bull1:I
1129	H-70	Harappa	SEAL:S	Y	R/L	390 3 491	491 3 390	Bull1:I
1130	H-71	Harappa	SEAL:S	Y	R/L	390 16	16 390	Bull1:I
1131	H-72	Harappa	SEAL:S	Y	R/L	617 142	142 617	Bull1:W
1132	H-74	Harappa	SEAL:S	Y	R/L	2 610 125 32	32 125 610 2	Bull1:J
1133	H-75	Harappa	SEAL:S	Y	R/L	400 740 390 590	590 390 740 400	Bull1:I
1134	H-76	Harappa	SEAL:S	Y	R/L	740 100 240 235 741 175 132	132 175 741 235 240 100 740	Gaur
1136	H-79	Harappa	SEAL:S	Y	R/L	740 910	910 740	Gaur
1137	H-80	Harappa	SEAL:S	Y	R/L	595 820 100 415 741 315 850	850 315 741 415 100 820 595	Gaur
1138	H-81	Harappa	SEAL:S	Y	R/L	156 3	3 156	Gaur
1139	H-82	Harappa	SEAL:S	Y	R/L	390 17 2 220 455 741	741 455 220 2 17 390	Gaur
1141	H-85	Harappa	SEAL:S	Y	R/L	520 219 2 817	817 2 219 520	Zebu
1142	H-86	Harappa	SEAL:S	Y	R/L	520 460 31	31 460 520	Zebu
1143	H-87	Harappa	SEAL:S	Y	R/L	740 615 703	703 615 740	Buff
1144	H-88	Harappa	SEAL:S	Y	R/L	740 32 840 820	820 840 32 740	Rhin
1145	H-89	Harappa	SEAL:S	Y	R/L	232 240 741 60 920	920 60 741 240 232	Elep
1146	H-90	Harappa	SEAL:S	Y	R/L	521 368 280 192 440	440 192 280 368 521	Elep
1147	H-91	Harappa	SEAL:S	Y	R/L	520 70 253 60 692	692 60 253 70 520	Elep
1148	H-92	Harappa	SEAL:S	Y	R/L	156 176 518 220 416 2 615	615 2 416 220 518 176 156	Elep
1149	H-93	Harappa	SEAL:S	Y	R/L	892 700	700 892	Elep
1151	H-96	Harappa	SEAL:S	Y	R/L	368 740 870	870 740 368	CompBull
1153	H-98	Harappa	SEAL:S	Y	R/L	861 920 0 520 220 16	16 220 520 0 920 861	
1154	H-99	Harappa	SEAL:S	Y	L/R	400 565	565 400	Othr
1158	H-1005	Harappa	POT:T:g	Y	R/L	748 530 323 316	316 323 530 748	
1161	H-101	Harappa	SEAL:S	Y	L/R	740 760 440	440 760 740	
1164	H-1014	Harappa	MISC	Y	R/L	407 16 1 2 861	861 2 1 16 407	
1166	H-1017	Harappa	ROD	Y	R/L	556 60 550	550 60 556	Bult
1168	H-102	Harappa	SEAL:S	Y	R/L	740 630 240 741 861	861 741 240 630 740	Bull1:W
1169	H-103	Harappa	SEAL:S	Y	R/L	159 97 0 520 33 705 0 740 717 220 415 806	806 415 220 717 740 0 705 33 520 0 97 159	
1170	H-129	Harappa	SEAL:R	Y	R/L	409 61 740 235 220 31 2 861 244 165	165 244 861 2 31 220 235 740 61 409	
1171	H-130	Harappa	SEAL:R	Y	R/L	409 32 845 33 705 231 806 2 595 812 125 717	717 125 812 595 2 806 231 705 33 845 32 409	
1173	H-132	Harappa	SEAL:R	Y	R/L	154 806 471 407 845 740 233 231 798	798 231 233 740 845 407 471 806 154	
1174	H-133	Harappa	SEAL:R	Y	R/L	740 554 220 415 798 60 692	692 60 798 415 220 554 740	
1175	H-134	Harappa	SEAL:R	Y	R/L	740 405 590 220 3 2 861	861 2 3 220 590 405 740	
1176	H-135	Harappa	SEAL:R	Y	R/L	740 773 231 806 2 861	861 2 806 231 773 740	
1178	H-137	Harappa	SEAL:R	Y	R/L	740 443 388 33 705 233 2 817	817 2 233 705 33 388 443 740	
1179	H-138	Harappa	SEAL:R	Y	R/L	740 388	388 740	
1180	H-139	Harappa	SEAL:R	Y	R/L	368 861 503	503 861 368	
1181	H-140	Harappa	SEAL:R	Y	R/L	740 384 32 2 817	817 2 32 384 740	
1182	H-141	Harappa	SEAL:R	Y	R/L	405 32 900 3 70 2 233 235	235 233 2 70 3 900 32 405	
1183	H-142	Harappa	SEAL:R	Y	R/L	740 267 811 832 60 692	692 60 832 811 267 740	
1184	H-143	Harappa	SEAL:R	Y	R/L	154 806 469 1 740 877 32	32 877 740 1 469 806 154	
1185	H-144	Harappa	SEAL:R	Y	R/L	203 892 193	193 892 203	
1187	H-146	Harappa	SEAL:R	Y	R/L	154 806 467 31	31 467 806 154	
1188	H-147	Harappa	SEAL:R	Y	R/L	740 840 13	13 840 740	
1189	H-148	Harappa	SEAL:R	Y	R/L	520 240 235	235 240 520	
1190	H-149	Harappa	SEAL:R	Y	R/L	405 61 33 706 794 630 220 2 820	820 2 220 630 794 706 33 61 405	
1191	H-150	Harappa	SEAL:R	Y	R/L	63 740 918	918 740 63	
1192	H-151	Harappa	SEAL:R	Y	R/L	407 17 60 193	193 60 17 407	
1193	H-152	Harappa	SEAL:R	Y	R/L	154 806 468	468 806 154	
1194	H-153	Harappa	SEAL:R	Y	R/L	64 706 140	140 706 64	
1195	H-154	Harappa	SEAL:R	Y	R/L	154 806 467 1 2 817	817 2 1 467 806 154	
1196	H-155	Harappa	SEAL:R	Y	R/L	740 176 1 367 861 216	216 861 367 1 176 740	
1197	H-156	Harappa	SEAL:R	Y	R/L	740 49	49 740	
1198	H-157	Harappa	SEAL:R	Y	R/L	154 615 503	503 615 154	
1199	H-158	Harappa	SEAL:R	Y	R/L	154 806 472 1 740 405 590	590 405 740 1 472 806 154	
1201	H-160	Harappa	SEAL:R	Y	R/L	400 154 806 468	468 806 154 400	
1204	H-164	Harappa	SEAL:R	Y	R/L	161 97 2 817	817 2 97 161	
1206	H-171	Harappa	TAB:B	Y	R/L	740 176 798 231	231 798 176 740	Bull
1207	H-172	Harappa	TAB:B	Y	R/L	712 840 400 740 440	440 740 400 840 712	Gavi
1208	H-174	Harappa	TAB:B	Y	R/L	400 740 17 503	503 17 740 400	Gavi
1209	H-175	Harappa	TAB:B	Y	R/L	167 705 368 5 741 60 920	920 60 741 5 368 705 167	Anth
1210	H-176	Harappa	TAB:B	Y	R/L	740 821	821 740	Scene
1211	H-177	Harappa	TAB:B	Y	R/L	700 33 151 706 31 2 817	817 2 31 706 151 33 700	Scene
1212	H-178	Harappa	TAB:B	Y	R/L	400 740 717	717 740 400	Anth
1213	H-179	Harappa	TAB:B	Y	R/L	740 100 176	176 100 740	Scene
1214	H-180	Harappa	TAB:B	Y	R/L	151 390 590 741 330 368	368 330 741 590 390 151	Scene
1215	H-182	Harappa	TAB:B	Y	R/L	740 32 840	840 32 740	Scene
1216	H-183	Harappa	TAB:B	Y	R/L	400 202 892 220 920	920 220 892 202 400	Phyt
1217	H-184	Harappa	TAB:B	Y	R/L	400 202 892 220 920	920 220 892 202 400	Phyt
1218	H-185	Harappa	TAB:B	Y	R/L	617 142	142 617	
1219	H-186	Harappa	TAB:B	Y	R/L	32 840	840 32	Phyt
1220	H-187	Harappa	TAB:B	Y	R/L	400 740 460 495	495 460 740 400	Phyt
1221	H-188	Harappa	TAB:B	Y	R/L	400 90 740 100 415	415 100 740 90 400	Phyt
1222	H-189	Harappa	TAB:B	Y	R/L	400 158 806 470	470 806 158 400	Othr
1223	H-190	Harappa	TAB:B	Y	R/L	158 806 465	465 806 158	Phyt
1224	H-191	Harappa	TAB:B	Y	R/L	740 798 460 354	354 460 798 740	Phyt
1226	H-194	Harappa	TAB:B	Y	R/L	740 390 590 240	240 590 390 740	Phyt
1228	H-197	Harappa	TAB:B	Y	R/L	142 33	33 142	
1229	H-198	Harappa	TAB:B	Y	R/L	142 33	33 142	
1234	H-203	Harappa	TAB:B	Y	R/L	400 740 220 415 798	798 415 220 740 400	
1235	H-204	Harappa	TAB:B	Y	R/L	400 740 405 590 235 806	806 235 590 405 740 400	
1236	H-205	Harappa	TAB:B	Y	R/L	740 48 741 850	850 741 48 740	
1237	H-206	Harappa	TAB:B	Y	R/L	740 636 240 204 705 621	621 705 204 240 636 740	
1239	H-208	Harappa	TAB:B	Y	R/L	400 158 806 472	472 806 158 400	
1240	H-209	Harappa	TAB:B	Y	R/L	400 921 690 435 255 55	55 255 435 690 921 400	
1242	H-211	Harappa	TAB:B	Y	R/L	400 740 898 617	617 898 740 400	
1243	H-212	Harappa	TAB:B	Y	R/L	400 156 118	118 156 400	
1244	H-213	Harappa	TAB:B	Y	R/L	400 520 400 352	352 400 520 400	
1245	H-214	Harappa	TAB:B	Y	L/R	400 520 400 353	353 400 520 400	
1246	H-215	Harappa	TAB:B	Y	R/L	400 137	137 400	
1247	H-216	Harappa	TAB:B	Y	L/R	740 337 484	484 337 740	
1248	H-217	Harappa	TAB:B	Y	R/L	740 337 484	484 337 740	
1249	H-218	Harappa	TAB:B	Y	R/L	740 336 176	176 336 740	
1250	H-219	Harappa	TAB:B	Y	R/L	415 35 171	171 35 415	
1253	H-226	Harappa	TAB:B	Y	R/L	400 158 904 736	736 904 158 400	Mult
1254	H-227	Harappa	TAB:B	Y	R/L	400 158 904 736	736 904 158 400	
1255	H-228	Harappa	TAB:B	Y	R/L	400 158 904 736	736 904 158 400	Mult
1256	H-229	Harappa	TAB:B	Y	R/L	400 740 892 617	617 892 740 400	
1257	H-230	Harappa	TAB:B	Y	R/L	520 72 219	219 72 520	Phyt
1258	H-231	Harappa	TAB:B	Y	R/L	520 220 240 2 820	820 2 240 220 520	
1259	H-232	Harappa	TAB:B	Y	R/L	400 740 177 519	519 177 740 400	
1260	H-233	Harappa	TAB:B	Y	R/L	400 740 176	176 740 400	
1262	H-236	Harappa	TAB:B	Y	R/L	740 32 840 679	679 840 32 740	
1263	H-237	Harappa	TAB:B	Y	L/R	740 636 240 60 692	692 60 240 636 740	
